DB I E ID ie00000040000014 NID citycash3w5p2 NAM "2nd Prize" CDA 20001024120000 CNT 00000001 TXT "2nd Prize in the citycash3 Games of Chance 5th week" LDT O LID 000000000000000a MAX 00000001 STT 1 TYP 2 EXP 00000000 MON 00000000
DB I E ID ie00000040000015 NID citycash3w5p3 NAM "3rd Prize" CDA 20001024120000 CNT 00000001 TXT "3rd Prize in the citycash3 Games of Chance 5th week" LDT O LID 000000000000000a MAX 00000001 STT 1 TYP 3 EXP 00000000 MON 00000000

DB I E ID ie00000040000016 NID citycash3w6 NAM "6th Week" CDA 20001024120000 CNT 00000000 TXT "citycash3 Games of Chance 6th week" LDT O LID 000000000000000a MAX 00000001 STT 0 TYP 1 EXP 00000000 MON 00000000
DB I E ID ie00000040000017 NID citycash3w6p1 NAM "1st Prize" CDA 20001024120000 CNT 00000001 TXT "1st Prize in the citycash3 Games of Chance 6th week" LDT O LID 000000000000000a MAX 00000001 STT 1 TYP 1 EXP 00000000 MON 00000000
DB I E ID ie00000040000018 NID citycash3w6p2 NAM "2nd Prize" CDA 20001024120000 CNT 00000001 TXT "2nd Prize in the citycash3 Games of Chance 6th week" LDT O LID 000000000000000a MAX 00000001 STT 1 TYP 2 EXP 00000000 MON 00000000
DB I E ID ie00000040000019 NID citycash3w6p3 NAM "3rd Prize" CDA 20001024120000 CNT 00000001 TXT "3rd Prize in the citycash3 Games of Chance 6th week" LDT O LID 000000000000000a MAX 00000001 STT 1 TYP 3 EXP 00000000 MON 00000000

DB I E ID ie0000004000001a NID citycash3w7 NAM "7th Week" CDA 20001024120000 CNT 00000000 TXT "citycash3 Games of Chance 7th week" LDT O LID 000000000000000a MAX 00000001 STT 0 TYP 1 EXP 00000000 MON 00000000
DB I E ID ie0000004000001b NID citycash3w7p1 NAM "1st Prize" CDA 20001024120000 CNT 00000001 TXT "1st Prize in the citycash3 Games of Chance 7th week" LDT O LID 000000000000000a MAX 00000001 STT 1 TYP 1 EXP 00000000 MON 00000000
DB I E ID ie0000004000001c NID citycash3w7p2 NAM "2nd Prize" CDA 20001024120000 CNT 00000001 TXT "2nd Prize in the citycash3 Games of Chance 7th week" LDT O LID 000000000000000a MAX 00000001 STT 1 TYP 2 EXP 00000000 MON 00000000
DB I E ID ie0000004000001d NID citycash3w7p3 NAM "3rd Prize" CDA 20001024120000 CNT 00000001 TXT "3rd Prize in the citycash3 Games of Chance 7th week" LDT O LID 000000000000000a MAX 00000001 STT 1 TYP 3 EXP 00000000 MON 00000000

DB I E ID ie0000004000001e NID citycash3w8 NAM "8th Week" CDA 20001024120000 CNT 00000000 TXT "citycash3 Games of Chance 8th week" LDT O LID 000000000000000a MAX 00000001 STT 0 TYP 1 EXP 00000000 MON 00000000
DB I E ID ie0000004000001f NID citycash3w8p1 NAM "1st Prize" CDA 20001024120000 CNT 00000001 TXT "1st Prize in the citycash3 Games of Chance 8th week" LDT O LID 000000000000000a MAX 00000001 STT 1 TYP 1 EXP 00000000 MON 00000000
DB I E ID ie00000040000020 NID citycash3w8p2 NAM "2nd Prize" CDA 20001024120000 CNT 00000001 TXT "2nd Prize in the citycash3 Games of Chance 8th week" LDT O LID 000000000000000a MAX 00000001 STT 1 TYP 2 EXP 00000000 MON 00000000
DB I E ID ie00000040000021 NID citycash3w8p3 NAM "3rd Prize" CDA 20001024120000 CNT 00000001 TXT "3rd Prize in the citycash3 Games of Chance 8th week" LDT O LID 000000000000000a MAX 00000001 STT 1 TYP 3 EXP 00000000 MON 00000000

